trading_day,ticker,p_positive_mean,p_negative_mean,p_neutral_mean,net_sentiment,sentiment_volume,sentiment_momentum,sentiment_dispersion
2023-06-22,COP,0.7783981,-0.6653401,-0.059948567,0.8694683,0.0,0.3475128634518164,-0.39002892
2023-06-23,COP,0.7783981,-0.6653401,-0.059948567,0.8694683,0.0,0.3475128634518164,-0.39002892
2023-06-26,COP,0.7783981,-0.6653401,-0.059948567,0.8694683,0.0,0.3475128634518164,-0.39002892
2023-06-27,COP,0.7783981,-0.6653401,-0.059948567,0.8694683,0.0,0.3475128634518164,-0.39002892
2023-06-28,COP,0.7783981,-0.6653401,-0.059948567,0.8694683,0.0,0.3475128634518164,-0.39002892
2023-06-29,COP,0.7783981,-0.6653401,-0.059948567,0.8694683,0.0,0.3475128634518164,-0.39002892
2023-06-30,COP,0.7783981,-0.6653401,-0.059948567,0.8694683,0.0,0.3475128634518164,-0.39002892
2023-07-03,COP,0.7783981,-0.6653401,-0.059948567,0.8694683,0.0,0.3475128634518164,-0.39002892
2023-07-04,COP,0.7783981,-0.6653401,-0.059948567,0.8694683,0.0,0.3475128634518164,-0.39002892
2023-07-05,COP,0.5644446,0.97499937,-1.3827746,-0.277319,-0.4706100979848702,1.1477693617601676,-0.39002892
2023-07-06,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-07,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-10,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-11,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-12,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-13,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-14,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-17,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-18,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-19,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-20,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-21,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-24,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-25,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-26,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-27,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-28,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-07-31,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-08-01,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-08-02,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-08-03,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-08-04,COP,0.5644446,0.97499937,-1.3827746,-0.277319,0.0,1.1477693617601676,-0.39002892
2023-08-07,COP,0.2732465,1.190125,-1.3293087,-0.5815475,-0.4706100979848702,0.0010731290426789868,-0.39002892
2023-08-08,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-09,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-10,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-11,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-14,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-15,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-16,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-17,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-18,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-21,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-22,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-23,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-24,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-25,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-28,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-29,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-30,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-08-31,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-01,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-04,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-05,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-06,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-07,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-08,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-11,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-12,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-13,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-14,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-15,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-18,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-19,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-20,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-21,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-22,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-25,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-26,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-27,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-28,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-09-29,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-02,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-03,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-04,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-05,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-06,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-09,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-10,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-11,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-12,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-13,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-16,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-17,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-18,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-19,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-20,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-23,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-24,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-25,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-26,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-27,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-30,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-10-31,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-01,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-02,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-03,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-06,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-07,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-08,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-09,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-10,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-13,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-14,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-15,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-16,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-17,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-20,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-21,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-22,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-23,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-24,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-27,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-28,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-29,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-11-30,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-12-01,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-12-04,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-12-05,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-12-06,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
2023-12-07,COP,0.2732465,1.190125,-1.3293087,-0.5815475,0.0,0.0010731290426789868,-0.39002892
