Ticker,APA,APA,APA,APA,APA,COP,COP,COP,COP,COP,CTRA,CTRA,CTRA,CTRA,CTRA,CVX,CVX,CVX,CVX,CVX,DVN,DVN,DVN,DVN,DVN,EOG,EOG,EOG,EOG,EOG,FANG,FANG,FANG,FANG,FANG,HAL,HAL,HAL,HAL,HAL,MPC,MPC,MPC,MPC,MPC,OXY,OXY,OXY,OXY,OXY,PSX,PSX,PSX,PSX,PSX,SLB,SLB,SLB,SLB,SLB,VLO,VLO,VLO,VLO,VLO,XOM,XOM,XOM,XOM,XOM
Price,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,24.343284606933594,24.412688061971902,23.406337136561998,23.493091869037105,9319700,63.20814514160156,63.37094441556349,61.7086974117473,61.71726751486985,5769900,15.87063217163086,15.951729223040038,15.270516466079085,15.327283938026232,11221300,100.49931335449219,100.86167067998531,98.8392113383777,98.94875883521198,10717700,37.15299606323242,37.31605569913093,35.84852519625213,35.98712386519834,10232500,74.54830932617188,74.59737378840512,72.20129480309008,72.23400652428654,2997400,91.89582061767578,92.38061050069355,88.37085221296982,88.3955013772338,2002000,21.995662689208984,22.050674278495876,21.09713248611325,21.21632455436599,9199200,59.64784240722656,60.18381570330557,58.38511144480568,58.53955065440234,5855800,29.1707706451416,29.217730462934068,27.376946806148705,27.43329679616578,15094100,64.71817016601562,64.81216327956051,62.28290885860431,62.28290885860431,3710300,28.821685791015625,29.048842840313554,27.24067293587054,27.32244961226345,18781000,67.49860382080078,68.43486887214598,66.12483161133486,66.32608784143534,3568200,54.76023864746094,54.81194592759187,52.752189316659056,52.77804624431863,24282400
2022-01-04,25.557844161987305,25.97426651864944,24.81175748466474,24.89851221124888,13218200,65.94998168945312,66.30127739455206,63.64511474204806,63.88502527959306,9189300,16.97355079650879,17.208730577898532,15.984169411440849,16.024718716368614,10825400,102.32795715332031,102.79143972412675,100.83639707592566,101.08077178138207,16413100,38.856964111328125,39.1097067104678,37.60140891834363,37.723704426660504,15536400,77.97476959228516,78.72712036729125,74.9490075141699,75.27611844564449,5716500,97.94332885742188,98.35416497891921,92.6353269199396,93.1036798476921,4505400,23.315956115722656,23.68270300679758,22.66497885387593,22.78417268646723,17741700,61.600975036621094,61.7644936135999,60.00213442928279,60.22924317893063,8469200,31.34964942932129,31.668968939461376,29.499474304450775,29.687309942650852,26692400,67.13633728027344,67.29014358351604,65.33338814971009,65.39320134990723,4484400,30.220975875854492,30.466305933952025,29.194228387619738,29.203313145560283,17954000,68.6973876953125,69.46739802321906,68.13737897032034,68.3998793050057,4171700,56.81999588012695,57.04407172179322,55.242858066994124,55.26871170734248,38584000
2022-01-05,24.638248443603516,26.104398217801613,24.61222318348911,26.026319128040786,9212700,64.81897735595703,67.06386037972801,64.70758563903414,66.815386250606,9034500,16.770811080932617,17.5979984468505,16.76270121889836,17.20062294116205,10201100,102.99365997314453,104.35881481352511,102.86725508034857,103.01051095854802,15487100,38.00090789794922,39.688568630018125,37.927531209159085,39.25646319053411,13786800,76.54367065429688,79.59397143578124,76.50278568414748,79.3241044284805,6632100,97.04772186279297,101.46831685368434,96.39859995334197,99.73458769183912,3375500,23.08673667907715,23.7927254636565,23.05923000932409,23.591013383041293,11741400,61.991607666015625,63.53595145420965,61.85534101840886,62.66385461265978,8747200,29.87514877319336,31.762890265810785,29.83758271408674,31.171209160711598,21157300,66.92272186279297,68.58041139682332,66.52966273476366,67.71738672487295,4196400,30.220975875854492,30.95696605014709,30.20280635997341,30.548082619984534,15846900,68.42610931396484,69.86113210028532,68.11110366078925,69.34487691503176,3999800,57.52668380737305,58.2678520948014,57.29399449629091,57.311228062776145,34033300
2022-01-06,25.696651458740234,25.948238333332014,24.967914438660586,25.471089842552846,7626800,67.25237274169922,67.50942354574539,65.89002047664565,66.67830002134609,8679000,16.592395782470703,17.346595872000805,16.51130026270015,17.346595872000805,8732000,103.87007141113281,104.76332161556711,102.50490997954586,104.17344061815214,13318500,39.43582534790039,39.941310577781394,38.31887186851952,39.49289575932177,14529500,78.1137924194336,79.65121197894524,77.33690938947096,79.5285445954979,5254700,101.59979248046875,102.23247746373445,99.5291745429644,101.02461804500072,3343300,23.480989456176758,24.021941702638603,23.32512183009814,23.820229628426937,8984600,63.72671127319336,63.935647424357136,62.518491161477854,63.39058785638883,7923800,30.767364501953125,31.44357149628204,29.978459327458975,31.20877779910311,18528200,68.76839447021484,68.96492076566892,66.99107860974756,68.57186165561077,3631300,30.938791275024414,31.274982757610566,30.38452748694294,31.22955203825704,11163900,70.14115142822266,70.41240373244356,69.09113023374555,70.00114593196058,4248200,58.87975311279297,59.0176479629719,57.802474252726356,58.60396998762345,30668500
2022-01-07,25.74003028869629,26.28658227515692,25.523144290865922,25.89618847188757,8355400,69.09455108642578,69.34303178117621,67.15811961024633,67.5779696826212,10838800,17.476350784301758,17.484460645742573,16.62483544138881,16.876234958862494,8800500,105.36164855957031,105.79142274470006,103.60884983873137,104.11446955263541,14164600,39.85977554321289,40.56092980223498,38.98741006562137,39.49289213906135,15611900,80.27269744873047,80.3626468471865,77.5985730209964,78.51448213126501,6277800,99.849609375,102.45431518000777,98.78143920796546,101.88735931969305,2441400,23.856908798217773,24.067788045190525,23.32512536088505,23.5360046078578,8115100,64.43529510498047,64.5079715686879,63.4269316961692,63.681292388336175,6443500,31.18999671936035,31.387222583146453,30.701625354746316,31.020944955352885,14884500,70.03302001953125,70.14409981885777,68.26425072124667,68.76839615943655,3771000,31.829242706298828,31.929192356505215,30.89335682916864,30.91152980794628,14324300,70.87615966796875,71.25241609126398,69.95739196490405,70.50865525707464,3723200,59.362369537353516,59.62091908338878,58.58673404962392,59.05211271218644,23985400
2022-01-10,25.52314567565918,25.887514237971864,24.855136368967766,25.71400476841004,10408600,69.42871856689453,69.54011030522709,67.86929306390329,69.1031265298564,9125400,17.322267532348633,17.76829907049069,17.160073402043594,17.4276926342884,8714800,105.42904663085938,105.91780883846813,104.37568312957528,105.46275503440692,12626100,39.54182052612305,39.753795927507774,38.139511668932215,39.354302987562235,9846200,80.19092559814453,81.21314321484175,78.53084518688765,80.43626032180035,5381700,99.7099380493164,100.09612505540365,96.69440204051554,99.91535613605537,2356800,23.70103645324707,24.095289944832476,23.251771375259707,23.91191565844356,10612600,63.999237060546875,64.87134067902738,63.463263786889286,64.45345451855164,5922700,30.410484313964844,31.293307431621585,29.987854891752814,31.077297634194974,17609700,71.65652465820312,72.03249705938153,70.04156178099544,70.34917437847783,5816300,31.91102409362793,32.156354144169725,31.329502551369657,31.77473193186591,15515600,70.90242004394531,71.37492864956826,70.34241132820637,70.86741866473282,3975900,59.009033203125,59.6123067889946,58.56088147488849,59.439944785942984,22760300
2022-01-11,27.76140785217285,27.882863482019275,25.58387222520298,25.818109501085814,12299200,71.6221694946289,71.77639862408444,69.08596222797122,69.92565560768952,8510600,17.233060836791992,17.59799686146674,16.81946719109324,17.5574475549485,7052300,107.83915710449219,107.8644368031925,105.19310815350158,106.06107876472684,14609000,40.601688385009766,40.854430942240974,39.01186259102704,40.096206380650806,13170300,83.57650756835938,83.77277783758485,79.6757279945382,81.24585271361585,4866400,102.18316650390625,102.64330098035143,97.6886180737967,100.42478830450551,3423500,24.975488662719727,24.98465755424548,23.710211361549096,23.957764437595422,13232400,66.03414916992188,66.13407758468004,64.14460251188879,64.78959059663082,6883000,32.58937454223633,32.73964240504234,30.682846778466267,31.011560191438978,20876100,73.61328125,74.10888005625327,71.79323893165774,72.31447103493277,4409600,33.14675521850586,33.19218593376777,32.0109700062511,32.165438597511276,15432500,73.36994934082031,73.57995090822773,71.05116005942467,71.57617399168744,4174000,61.4910774230957,61.53417120855873,59.10383030770451,59.37099336704743,32936100
2022-01-12,28.3253116607666,28.707029812355746,27.66597639689185,28.481469838557064,16272500,72.31623840332031,72.43619372387835,71.2023600986246,71.9735061144082,7740100,18.279211044311523,18.279211044311523,17.25739164927566,17.43580397026364,10609900,107.29981994628906,108.22677210119699,106.57510535179107,107.85599252507791,12469200,40.683231353759766,41.71050192796405,40.41418244735844,41.28654805461018,13828000,84.04266357421875,84.63964156914759,82.79964936112263,84.46790971176,3953900,102.35570526123047,103.27598037804643,100.47407517909276,103.21024509780356,3475000,25.15886116027832,25.268884352986476,24.865463648007083,25.094680673067376,12482900,66.38843536376953,67.09701359646965,65.74344730757304,66.31575889610556,6861800,32.63632583618164,33.26557126211961,32.04464468118449,32.79598384001628,15501800,73.741455078125,74.33104047366184,73.06641666602785,73.91234807294585,4263400,33.11949157714844,33.401164041233024,32.665177573253786,33.18309526040243,13196800,73.82495880126953,74.50746888627678,73.16869807709651,74.13121247071774,3192500,61.310089111328125,61.88750895663165,60.87917760136648,61.310089111328125,23045100
